Product,Period,Value
51,1,18925.0
51,2,18792.0
51,3,18922.0
51,4,18547.0
51,5,18745.0
51,6,18422.0
51,7,18368.0
51,8,18325.0
51,9,18252.0
51,10,18070.0
51,11,18137.0
51,12,18066.0
51,13,17892.0
51,14,17758.0
51,15,17764.0
51,16,17518.0
51,17,17479.0
51,18,17264.0
51,19,17220.0
51,20,17253.0
51,21,17294.0
51,22,17102.0
51,23,16986.0
51,24,16891.0
51,25,16814.0
51,26,16647.0
51,27,16665.0
51,28,16501.0
51,29,16293.0
51,30,16229.0
51,31,16475.0
51,32,16178.0
51,33,16047.0
51,34,16007.0
51,35,15890.0
51,36,15857.0
51,37,15671.0
51,38,15761.0
51,39,15621.0
51,40,15624.0
