Product,Period,Value
77,1,9920.0
77,2,9875.0
77,3,9817.0
77,4,9782.0
77,5,9948.0
77,6,9966.0
77,7,10182.0
77,8,10175.0
77,9,10187.0
77,10,10185.0
77,11,10142.0
77,12,9998.0
77,13,10219.0
77,14,10064.0
77,15,10344.0
77,16,10229.0
77,17,10203.0
77,18,10266.0
77,19,10222.0
77,20,10371.0
77,21,10320.0
77,22,10249.0
77,23,10404.0
77,24,10492.0
77,25,10431.0
77,26,10469.0
77,27,10621.0
77,28,10465.0
77,29,10081.0
77,30,10490.0
77,31,10487.0
77,32,10473.0
77,33,10534.0
77,34,10603.0
77,35,10391.0
77,36,10616.0
77,37,10633.0
77,38,10579.0
77,39,10692.0
77,40,10690.0
